transaction_id,product_id,product_name,department,date,day_of_week,is_weekend,month,peak_hour,festival_flag,discount_pct,current_price,inventory_level,inventory_ratio,units_sold,revenue,profit,store_id,aisle,base_price,cost_price,gross_margin_pct,shelf_life_days,is_perishable,created_date,avg_price_elasticity,profit_margin,inventory_risk,high_demand
126,33627,Mix Popcorn,snacks,2024-05-05,6,1,5,9,0,0.0,5.31,44,0.44,44,233.64,95.92,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
127,33627,Mix Popcorn,snacks,2024-05-06,0,0,5,18,0,0.0,5.31,61,0.61,46,244.26,100.28,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
128,33627,Mix Popcorn,snacks,2024-05-07,1,0,5,10,0,0.0,5.31,26,0.26,26,138.06,56.68,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
129,33627,Mix Popcorn,snacks,2024-05-08,2,0,5,19,0,0.0,5.31,37,0.37,37,196.47,80.66,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
130,33627,Mix Popcorn,snacks,2024-05-09,3,0,5,19,0,0.0,5.31,87,0.87,47,249.57,102.46,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
131,33627,Mix Popcorn,snacks,2024-05-10,4,0,5,10,0,0.0,5.31,63,0.63,56,297.36,122.08,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
132,33627,Mix Popcorn,snacks,2024-05-11,5,1,5,17,0,0.0,5.31,44,0.44,44,233.64,95.92,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
133,33627,Mix Popcorn,snacks,2024-05-12,6,1,5,18,0,0.0,5.31,29,0.29,29,153.99,63.22,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
134,33627,Mix Popcorn,snacks,2024-05-13,0,0,5,18,0,0.0,5.31,91,0.91,46,244.26,100.28,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
135,33627,Mix Popcorn,snacks,2024-05-14,1,0,5,8,0,0.0,5.31,45,0.45,44,233.64,95.92,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
136,33627,Mix Popcorn,snacks,2024-05-15,2,0,5,20,0,0.0,5.31,19,0.19,19,100.89,41.42,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,1,0
137,33627,Mix Popcorn,snacks,2024-05-16,3,0,5,20,0,0.0,5.31,67,0.67,42,223.02,91.56,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
138,33627,Mix Popcorn,snacks,2024-05-17,4,0,5,9,0,0.0,5.31,14,0.14,14,74.34,30.52,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,1,0
139,33627,Mix Popcorn,snacks,2024-05-18,5,1,5,20,0,0.0,5.31,3,0.03,3,15.93,6.54,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,1,0
140,33627,Mix Popcorn,snacks,2024-05-19,6,1,5,19,0,0.0,5.31,40,0.4,40,212.4,87.2,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
141,33627,Mix Popcorn,snacks,2024-05-20,0,0,5,19,0,0.0,5.31,45,0.45,45,238.95,98.1,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
142,33627,Mix Popcorn,snacks,2024-05-21,1,0,5,9,0,0.0,5.31,42,0.42,42,223.02,91.56,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
143,33627,Mix Popcorn,snacks,2024-05-22,2,0,5,17,0,0.0,5.31,44,0.44,44,233.64,95.92,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
144,33627,Mix Popcorn,snacks,2024-05-23,3,0,5,18,0,0.0,5.31,41,0.41,41,217.71,89.38,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
145,33627,Mix Popcorn,snacks,2024-05-24,4,0,5,9,0,0.0,5.31,53,0.53,53,281.43,115.54,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
146,33627,Mix Popcorn,snacks,2024-05-25,5,1,5,17,0,5.0,5.04,48,0.48,48,241.92,91.68,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,1.9100000000000001,0,0
147,33627,Mix Popcorn,snacks,2024-05-26,6,1,5,18,0,0.0,5.31,67,0.67,67,355.77,146.06,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
148,33627,Mix Popcorn,snacks,2024-05-27,0,0,5,10,0,0.0,5.31,4,0.04,4,21.24,8.72,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,1,0
149,33627,Mix Popcorn,snacks,2024-05-28,1,0,5,18,0,0.0,5.31,41,0.41,41,217.71,89.38,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
150,33627,Mix Popcorn,snacks,2024-05-29,2,0,5,17,0,0.0,5.31,39,0.39,39,207.09,85.02,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
151,33627,Mix Popcorn,snacks,2024-05-30,3,0,5,19,0,0.0,5.31,29,0.29,29,153.99,63.22,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
152,33627,Mix Popcorn,snacks,2024-05-31,4,0,5,19,0,0.0,5.31,56,0.56,56,297.36,122.08,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
153,33627,Mix Popcorn,snacks,2024-06-01,5,1,6,8,0,0.0,5.31,69,0.69,67,355.77,146.06,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
154,33627,Mix Popcorn,snacks,2024-06-02,6,1,6,18,0,0.0,5.31,0,0.0,0,0.0,0.0,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,1,0
155,33627,Mix Popcorn,snacks,2024-06-03,0,0,6,8,0,20.0,4.25,64,0.64,51,216.75,57.12,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,1.12,0,0
156,33627,Mix Popcorn,snacks,2024-06-04,1,0,6,17,0,0.0,5.31,40,0.4,40,212.4,87.2,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
157,33627,Mix Popcorn,snacks,2024-06-05,2,0,6,19,0,0.0,5.31,38,0.38,38,201.78,82.84,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
158,33627,Mix Popcorn,snacks,2024-06-06,3,0,6,17,0,0.0,5.31,37,0.37,37,196.47,80.66,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
159,33627,Mix Popcorn,snacks,2024-06-07,4,0,6,18,0,0.0,5.31,34,0.34,34,180.54,74.12,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
160,33627,Mix Popcorn,snacks,2024-06-08,5,1,6,10,0,0.0,5.31,38,0.38,38,201.78,82.84,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
161,33627,Mix Popcorn,snacks,2024-06-09,6,1,6,19,0,0.0,5.31,69,0.69,69,366.39,150.42,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
162,33627,Mix Popcorn,snacks,2024-06-10,0,0,6,18,0,0.0,5.31,58,0.58,52,276.12,113.36,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
163,33627,Mix Popcorn,snacks,2024-06-11,1,0,6,10,0,0.0,5.31,41,0.41,41,217.71,89.38,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
164,33627,Mix Popcorn,snacks,2024-06-12,2,0,6,19,0,0.0,5.31,26,0.26,26,138.06,56.68,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
165,33627,Mix Popcorn,snacks,2024-06-13,3,0,6,17,0,0.0,5.31,30,0.3,30,159.3,65.4,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
166,33627,Mix Popcorn,snacks,2024-06-14,4,0,6,9,0,0.0,5.31,61,0.61,59,313.29,128.62,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
167,33627,Mix Popcorn,snacks,2024-06-15,5,1,6,17,0,0.0,5.31,22,0.22,22,116.82,47.96,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
168,33627,Mix Popcorn,snacks,2024-06-16,6,1,6,9,0,0.0,5.31,34,0.34,34,180.54,74.12,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
169,33627,Mix Popcorn,snacks,2024-06-17,0,0,6,19,0,20.0,4.25,71,0.71,71,301.75,79.52,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,1.12,0,0
170,33627,Mix Popcorn,snacks,2024-06-18,1,0,6,9,0,0.0,5.31,60,0.6,60,318.6,130.8,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
171,33627,Mix Popcorn,snacks,2024-06-19,2,0,6,8,0,0.0,5.31,59,0.59,59,313.29,128.62,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
172,33627,Mix Popcorn,snacks,2024-06-20,3,0,6,10,0,0.0,5.31,53,0.53,53,281.43,115.54,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
173,33627,Mix Popcorn,snacks,2024-06-21,4,0,6,17,0,0.0,5.31,49,0.49,49,260.19,106.82,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
174,33627,Mix Popcorn,snacks,2024-06-22,5,1,6,19,0,0.0,5.31,76,0.76,74,392.94,161.32,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
175,33627,Mix Popcorn,snacks,2024-06-23,6,1,6,8,0,0.0,5.31,49,0.49,49,260.19,106.82,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
176,33627,Mix Popcorn,snacks,2024-06-24,0,0,6,9,0,5.0,5.04,55,0.55,55,277.2,105.05,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,1.9100000000000001,0,0
177,33627,Mix Popcorn,snacks,2024-06-25,1,0,6,20,0,0.0,5.31,1,0.01,1,5.31,2.18,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,1,0
178,33627,Mix Popcorn,snacks,2024-06-26,2,0,6,19,0,0.0,5.31,53,0.53,53,281.43,115.54,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
179,33627,Mix Popcorn,snacks,2024-06-27,3,0,6,8,0,0.0,5.31,74,0.74,63,334.53,137.34,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,0,0
180,33627,Mix Popcorn,snacks,2024-06-28,4,0,6,18,0,0.0,5.31,5,0.05,5,26.55,10.9,1,chips pretzels,5.31,3.13,41.1,120,0,2024-01-01,-4.04,2.1799999999999997,1,0
181,18193,Tangerine Lime Drink Tabs,missing,2024-01-01,0,0,1,18,0,5.0,10.93,24,0.24,10,109.3,45.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,4.52,0,0
182,18193,Tangerine Lime Drink Tabs,missing,2024-01-02,1,0,1,18,0,0.0,11.51,39,0.39,12,138.12,61.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
183,18193,Tangerine Lime Drink Tabs,missing,2024-01-03,2,0,1,19,0,0.0,11.51,79,0.79,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
184,18193,Tangerine Lime Drink Tabs,missing,2024-01-04,3,0,1,17,0,0.0,11.51,85,0.85,10,115.1,51.0,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
185,18193,Tangerine Lime Drink Tabs,missing,2024-01-05,4,0,1,17,0,0.0,11.51,38,0.38,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
186,18193,Tangerine Lime Drink Tabs,missing,2024-01-06,5,1,1,9,0,0.0,11.51,24,0.24,14,161.14,71.4,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
187,18193,Tangerine Lime Drink Tabs,missing,2024-01-07,6,1,1,19,0,0.0,11.51,56,0.56,14,161.14,71.4,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
188,18193,Tangerine Lime Drink Tabs,missing,2024-01-08,0,0,1,10,0,20.0,9.21,66,0.66,16,147.36,44.8,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,2.8000000000000007,0,0
189,18193,Tangerine Lime Drink Tabs,missing,2024-01-09,1,0,1,19,0,0.0,11.51,74,0.74,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
190,18193,Tangerine Lime Drink Tabs,missing,2024-01-10,2,0,1,18,0,0.0,11.51,47,0.47,10,115.1,51.0,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
191,18193,Tangerine Lime Drink Tabs,missing,2024-01-11,3,0,1,19,0,0.0,11.51,48,0.48,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
192,18193,Tangerine Lime Drink Tabs,missing,2024-01-12,4,0,1,19,0,0.0,11.51,48,0.48,12,138.12,61.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
193,18193,Tangerine Lime Drink Tabs,missing,2024-01-13,5,1,1,18,0,5.0,10.93,54,0.54,15,163.95,67.8,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,4.52,0,0
194,18193,Tangerine Lime Drink Tabs,missing,2024-01-14,6,1,1,18,0,0.0,11.51,102,1.0,18,207.18,91.8,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
195,18193,Tangerine Lime Drink Tabs,missing,2024-01-15,0,0,1,19,0,5.0,10.93,44,0.44,11,120.23,49.72,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,4.52,0,0
196,18193,Tangerine Lime Drink Tabs,missing,2024-01-16,1,0,1,17,0,0.0,11.51,49,0.49,10,115.1,51.0,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
197,18193,Tangerine Lime Drink Tabs,missing,2024-01-17,2,0,1,18,0,0.0,11.51,55,0.55,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
198,18193,Tangerine Lime Drink Tabs,missing,2024-01-18,3,0,1,19,0,0.0,11.51,21,0.21,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
199,18193,Tangerine Lime Drink Tabs,missing,2024-01-19,4,0,1,17,0,0.0,11.51,21,0.21,10,115.1,51.0,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
200,18193,Tangerine Lime Drink Tabs,missing,2024-01-20,5,1,1,17,0,10.0,10.36,27,0.27,16,165.76,63.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,3.9499999999999993,0,0
201,18193,Tangerine Lime Drink Tabs,missing,2024-01-21,6,1,1,17,0,0.0,11.51,54,0.54,15,172.65,76.5,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
202,18193,Tangerine Lime Drink Tabs,missing,2024-01-22,0,0,1,17,0,5.0,10.93,68,0.68,13,142.09,58.76,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,4.52,0,0
203,18193,Tangerine Lime Drink Tabs,missing,2024-01-23,1,0,1,18,0,0.0,11.51,53,0.53,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
204,18193,Tangerine Lime Drink Tabs,missing,2024-01-24,2,0,1,18,0,0.0,11.51,33,0.33,12,138.12,61.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
205,18193,Tangerine Lime Drink Tabs,missing,2024-01-25,3,0,1,10,0,0.0,11.51,82,0.82,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
206,18193,Tangerine Lime Drink Tabs,missing,2024-01-26,4,0,1,8,0,0.0,11.51,69,0.69,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
207,18193,Tangerine Lime Drink Tabs,missing,2024-01-27,5,1,1,18,0,0.0,11.51,63,0.63,18,207.18,91.8,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
208,18193,Tangerine Lime Drink Tabs,missing,2024-01-28,6,1,1,17,0,0.0,11.51,69,0.69,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
209,18193,Tangerine Lime Drink Tabs,missing,2024-01-29,0,0,1,20,0,0.0,11.51,59,0.59,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
210,18193,Tangerine Lime Drink Tabs,missing,2024-01-30,1,0,1,17,0,0.0,11.51,22,0.22,12,138.12,61.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
211,18193,Tangerine Lime Drink Tabs,missing,2024-01-31,2,0,1,19,0,0.0,11.51,43,0.43,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
212,18193,Tangerine Lime Drink Tabs,missing,2024-02-01,3,0,2,18,0,0.0,11.51,55,0.55,12,138.12,61.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
213,18193,Tangerine Lime Drink Tabs,missing,2024-02-02,4,0,2,8,0,0.0,11.51,21,0.21,9,103.59,45.9,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
214,18193,Tangerine Lime Drink Tabs,missing,2024-02-03,5,1,2,10,0,5.0,10.93,26,0.26,17,185.81,76.84,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,4.52,0,0
215,18193,Tangerine Lime Drink Tabs,missing,2024-02-04,6,1,2,19,0,0.0,11.51,40,0.4,18,207.18,91.8,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
216,18193,Tangerine Lime Drink Tabs,missing,2024-02-05,0,0,2,17,0,0.0,11.51,18,0.18,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,1,0
217,18193,Tangerine Lime Drink Tabs,missing,2024-02-06,1,0,2,17,0,0.0,11.51,54,0.54,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
218,18193,Tangerine Lime Drink Tabs,missing,2024-02-07,2,0,2,9,0,0.0,11.51,42,0.42,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
219,18193,Tangerine Lime Drink Tabs,missing,2024-02-08,3,0,2,20,0,0.0,11.51,57,0.57,12,138.12,61.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
220,18193,Tangerine Lime Drink Tabs,missing,2024-02-09,4,0,2,10,0,0.0,11.51,38,0.38,9,103.59,45.9,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
221,18193,Tangerine Lime Drink Tabs,missing,2024-02-10,5,1,2,19,0,0.0,11.51,45,0.45,14,161.14,71.4,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
222,18193,Tangerine Lime Drink Tabs,missing,2024-02-11,6,1,2,8,0,0.0,11.51,57,0.57,17,195.67,86.7,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
223,18193,Tangerine Lime Drink Tabs,missing,2024-02-12,0,0,2,17,0,0.0,11.51,52,0.52,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
224,18193,Tangerine Lime Drink Tabs,missing,2024-02-13,1,0,2,18,0,0.0,11.51,27,0.27,9,103.59,45.9,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
225,18193,Tangerine Lime Drink Tabs,missing,2024-02-14,2,0,2,17,0,0.0,11.51,64,0.64,9,103.59,45.9,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
226,18193,Tangerine Lime Drink Tabs,missing,2024-02-15,3,0,2,20,0,0.0,11.51,51,0.51,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
227,18193,Tangerine Lime Drink Tabs,missing,2024-02-16,4,0,2,17,0,0.0,11.51,27,0.27,12,138.12,61.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
228,18193,Tangerine Lime Drink Tabs,missing,2024-02-17,5,1,2,9,0,15.0,9.78,61,0.61,17,166.26,57.29,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,3.369999999999999,0,0
229,18193,Tangerine Lime Drink Tabs,missing,2024-02-18,6,1,2,18,0,0.0,11.51,35,0.35,18,207.18,91.8,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
230,18193,Tangerine Lime Drink Tabs,missing,2024-02-19,0,0,2,19,0,0.0,11.51,33,0.33,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
231,18193,Tangerine Lime Drink Tabs,missing,2024-02-20,1,0,2,17,0,0.0,11.51,57,0.57,9,103.59,45.9,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
232,18193,Tangerine Lime Drink Tabs,missing,2024-02-21,2,0,2,20,0,0.0,11.51,86,0.86,10,115.1,51.0,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
233,18193,Tangerine Lime Drink Tabs,missing,2024-02-22,3,0,2,18,0,0.0,11.51,41,0.41,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
234,18193,Tangerine Lime Drink Tabs,missing,2024-02-23,4,0,2,18,0,0.0,11.51,90,0.9,9,103.59,45.9,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
235,18193,Tangerine Lime Drink Tabs,missing,2024-02-24,5,1,2,17,0,5.0,10.93,37,0.37,14,153.02,63.28,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,4.52,0,0
236,18193,Tangerine Lime Drink Tabs,missing,2024-02-25,6,1,2,10,0,0.0,11.51,34,0.34,16,184.16,81.6,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
237,18193,Tangerine Lime Drink Tabs,missing,2024-02-26,0,0,2,20,0,20.0,9.21,42,0.42,13,119.73,36.4,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,2.8000000000000007,0,0
238,18193,Tangerine Lime Drink Tabs,missing,2024-02-27,1,0,2,8,0,0.0,11.51,60,0.6,9,103.59,45.9,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
239,18193,Tangerine Lime Drink Tabs,missing,2024-02-28,2,0,2,9,0,0.0,11.51,51,0.51,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
240,18193,Tangerine Lime Drink Tabs,missing,2024-02-29,3,0,2,17,0,0.0,11.51,67,0.67,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
241,18193,Tangerine Lime Drink Tabs,missing,2024-03-01,4,0,3,18,0,0.0,11.51,13,0.13,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,1,0
242,18193,Tangerine Lime Drink Tabs,missing,2024-03-02,5,1,3,20,0,0.0,11.51,54,0.54,15,172.65,76.5,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
243,18193,Tangerine Lime Drink Tabs,missing,2024-03-03,6,1,3,17,0,0.0,11.51,59,0.59,18,207.18,91.8,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
244,18193,Tangerine Lime Drink Tabs,missing,2024-03-04,0,0,3,20,0,20.0,9.21,33,0.33,12,110.52,33.6,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,2.8000000000000007,0,0
245,18193,Tangerine Lime Drink Tabs,missing,2024-03-05,1,0,3,18,0,0.0,11.51,39,0.39,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
246,18193,Tangerine Lime Drink Tabs,missing,2024-03-06,2,0,3,18,0,0.0,11.51,39,0.39,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
247,18193,Tangerine Lime Drink Tabs,missing,2024-03-07,3,0,3,20,0,0.0,11.51,53,0.53,12,138.12,61.2,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
248,18193,Tangerine Lime Drink Tabs,missing,2024-03-08,4,0,3,18,0,0.0,11.51,54,0.54,14,161.14,71.4,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
249,18193,Tangerine Lime Drink Tabs,missing,2024-03-09,5,1,3,8,0,0.0,11.51,46,0.46,14,161.14,71.4,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
250,18193,Tangerine Lime Drink Tabs,missing,2024-03-10,6,1,3,19,0,0.0,11.51,69,0.69,16,184.16,81.6,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
251,18193,Tangerine Lime Drink Tabs,missing,2024-03-11,0,0,3,19,0,20.0,9.21,33,0.33,18,165.78,50.4,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,2.8000000000000007,0,0
252,18193,Tangerine Lime Drink Tabs,missing,2024-03-12,1,0,3,17,0,0.0,11.51,61,0.61,13,149.63,66.3,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
253,18193,Tangerine Lime Drink Tabs,missing,2024-03-13,2,0,3,17,0,0.0,11.51,46,0.46,11,126.61,56.1,1,missing,11.51,6.41,44.3,180,0,2024-01-01,-5.0,5.1,0,0
